"","trip","real","normal","normal_F","normal_5","normal_95","t","frequency"
"986",11250,13.5650000572205,25.9607712540086,44.8983881469907,34.9669223724997,39.835080895745,1175.77443159294,1486.54511152396
"987",11262,1602,1155.1560228349,1087.46509728093,2268.56747617324,1411.8822310501,1022.151784092,815.434809458017
"988",11263,1472,1174.41491953834,1326.46538565637,1307.37017737111,1500.85200431723,2028.20989219256,990.161736363087
"989",11265,1300,1030.61618532522,1517.87507452053,1243.64917254845,1150.52106230408,1229.360753162,986.774293393648
"990",11266,739,928.367315678576,1016.43623504949,874.408229969568,1537.93312904663,2152.26594592352,1195.96662843616
"991",11281,290,427.863806541445,209.607263440139,276.794491214134,347.025199926373,974.38241609325,2958.52933463572
"992",11298,1172.17100000381,1072.80271594281,979.733544709117,958.267148165357,1032.43423342808,3044.64955791124,660.909989822577
"993",11308,968.335000038147,852.025783309788,805.845737309188,1023.6735957654,1281.61706439702,1996.06580737864,1770.51322135592
"994",11311,1888,1218.11228074837,1728.77423661639,1538.32145959909,1851.98122685946,762.58832238223,2743.01427840377
"995",11328,2580.1400001049,1527.01423288077,2025.72776560907,1182.19725315013,2374.95900172097,484.567284743236,1673.01782630332
"996",11336,2007.45000004768,919.325388164392,1414.05772509653,1411.41452586292,1187.87943932539,485.485748784746,883.188601659961
"997",11340,1077,758.448951872477,1100.85636836239,1046.93501064368,1314.04996835928,1220.18270666206,621.051983355584
"998",11376,1907,2612.10827193346,2050.21350245741,1645.37604622154,1330.47344690654,1253.24772304957,648.488110584366
"999",11393,1689,1394.58004550011,1905.53923550413,1572.64576754239,1428.7151637192,1723.07978958063,1797.72658112599
"1000",11405,1764.01600003242,1309.11084143964,1380.65937412954,1048.36182622289,1167.90330423298,1995.05063398141,540.311318539983
"1001",11416,620,736.006758934638,903.792044077206,704.472847174771,1005.45906021556,3596.04638455334,1011.75322524559
"1002",11425,2024,1264.32151760318,1500.0857405988,1280.26463279006,2400.23423577044,6950.60736003408,1238.21087265926
"1003",11432,1610.99699997902,1236.39859759304,1583.12443994142,1649.64649949992,1375.21153135466,3396.94820514747,1074.23080954306
"1004",11442,1156.96600008011,1330.98307412502,1738.1012023187,1087.89151282215,1347.29774326779,693.597428182503,4007.38739915156
"1005",11446,1131,1105.1595425205,1320.43267488184,1194.53448218953,1120.47648120132,23882.1256204716,2266.67922993609
"1006",11447,2789,2240.55367217491,2309.70468826253,2058.11322709085,1958.27702622483,577.745633578261,1819.24789534598
"1007",11462,1255,826.387758619014,1377.45804029298,604.629534155908,816.585601943448,3024.65388313205,153.517275477239
"1008",11463,1263,1610.73092534381,1845.16859903458,1390.25325320503,1451.61855425976,2574.2978973872,361.731662882121
"1009",11486,931.381000041962,803.821442905265,657.07857452139,1101.66450070847,40082.8682197301,420.387922590516,1534.12341636527
"1010",11488,3873,2777.26424956154,3144.13526678684,2490.71089146616,2565.74749532765,472.96757163828,1378.62586025698
"1011",11491,1656.03099989891,2191.08596509528,1692.38353994942,1376.18939235748,1476.46056994778,2774.99194543133,1303.74541872536
"1012",11496,1475.59200000763,1801.01457785295,1423.27411662777,1666.8996382543,1633.76625585103,14963.7196137698,1591.4948255586
"1013",11498,1699.00600004196,1347.76607050824,1546.45588818831,1119.73397682737,1076.93491629897,904.165414643093,1002.46391688139
"1014",11503,2827,1657.04624449428,2241.72830217825,1920.69764203054,2211.20457505537,1551.56876229078,1953.83654021006
"1015",11511,1785.3069999218,1728.93213958056,1432.78244560802,1541.5557709639,1321.277130276,1110.93222465928,1003.65829234845
"1016",11516,2730.01099991798,2296.52436225124,2923.35364610477,2416.96048592016,2155.31668763537,1345.66531167325,1236.32314422681
"1017",11547,650.019000053406,714.660478123706,752.52278312308,740.902402576906,647.53453945661,1607.99411632799,1558.89513919236
"1018",11548,1844.00600004196,1515.01402136904,2070.53780176526,1227.84688383913,1675.70994086583,2426.89771136621,1218.53674258849
"1019",11569,868,892.277772893375,1047.20839636749,826.912091533053,824.698007609119,663.721424825477,561.859344092386
"1020",11590,1077,1749.39796117421,1180.97372995117,2184.61671068776,1398.59326880627,1222.24765724851,884.315935929073
"1021",11598,1765.94099998474,1701.06505204752,1674.44250018631,1800.08784742756,1891.70862791362,2904.78438837071,1113.78096089498
"1022",11607,1742.99399995804,1473.76297316771,1519.25087791862,1213.11593704729,1383.103703379,1142.07126405532,812.678216399967
"1023",11633,1320,1214.95988229497,1774.54817902115,1860.0195549429,1553.342755107,1546.76344753657,1379.92715207709
"1024",11636,3047,3582.51848195175,2990.75683172998,2672.19103919087,3222.5580352767,2238.817145277,1103.69674096782
"1025",11641,2151.24900007248,1584.11232378958,2283.86146479757,1649.51286696824,1955.337737013,1462.17245761729,1314.56261547369
"1026",11666,669.707000017166,797.850724411816,1419.74581816841,780.4179666203,1111.03635418195,1086.33615027519,1191.87467793089
"1027",11696,167,153.79790213459,161.288332881505,186.867638997601,181.496877245449,1561.29369076727,948.348401789495
"1028",11724,1739,1742.69186086005,1933.53274474323,1143.93045016716,1013.92199525777,866.180846701032,1516.66338562998
"1029",11742,993.960999965668,954.924635324479,1145.97912109019,1085.14441269695,996.114474481651,598.784712517688,241.540668414227
"1030",11746,1349,1315.11726991169,1149.86616310945,853.375328195287,1233.54701891967,941.981498690636,1658.96610313423
"1031",11778,534,459.803858046288,413.656749045977,472.306627364091,436.652368300241,1174.26396500956,2560.15141679504
"1032",11790,882.746999979019,598.91160572365,801.265201985218,650.194308297145,575.077682416083,804.848764310302,866.478586851475
"1033",11800,1021.18700003624,1235.35902479323,1265.69439147766,984.295568207772,913.143043574612,1329.01319253184,1553.16194497405
"1034",11805,907.02999997139,1030.82535775809,1456.78080191031,840.604719001294,984.638877650071,952.143968752024,2639.93987591285
"1035",11830,586.944999933243,1114.41966426787,989.176844008113,693.466344061549,635.250442103682,1229.89096122097,967.741317073697
"1036",11855,645.134999990463,613.773251012424,680.442406361207,723.46332216811,678.164914895017,760.390079986077,818.644336534297
"1037",11869,193,182.486085458432,291.973516505026,247.182307301103,200.414532841343,330.340908181244,1804.41718111507
"1038",11879,428,369.61567736645,424.512995214225,330.951616636777,327.218759943344,197.309718948276,1383.79150578643
"1039",11881,1937,1706.68443876913,2970.40002825457,1699.52506566404,2338.71655780828,2078.43874034701,1378.39934714635
"1040",11885,1593,1537.44480009887,2122.89049258695,1494.55462121981,1364.32478030716,640.579851984016,1073.50511535498
"1041",11924,1043.44400000572,1105.00479488049,1057.15265930743,937.382614237471,1178.03217506875,971.004647867888,986.725415269938
"1042",11926,967.279000043869,993.0381506988,967.118453560684,993.220953107883,1166.8365370764,74536.2472707126,1683.50436961347
"1043",11935,1122.5,977.584012274815,618.17354669566,656.395476577275,867.551451693545,847.038004243453,1387.57598558315
"1044",11952,857,1635.11896111806,1500.72326583505,2080.31380334727,1260.24771977564,3061.18449570006,1386.15322699481
"1045",11959,900,1197.36900733134,1480.06340197615,1685.62427369896,1915.09001023558,1861.30615524559,532.415394110123
"1046",11971,622.69000005722,925.281024396819,849.230482001222,802.906859643261,800.162835045528,567.806378828321,1654.65568495686
"1047",11993,685,717.925924065163,821.545921190509,718.057220411644,708.689250849206,2468.39335857463,1197.94506554655
"1048",11999,1216,1413.8555895723,1774.87092724067,1513.18901578847,1367.17884761753,1191.61599093271,833.2899995188
"1049",12004,805,1375.48226408976,1365.16153733465,818.227478500665,1483.91706876283,760.725193932182,1926.13990579755
"1050",12039,398.09299993515,470.106349411965,423.183253191228,372.796120724051,327.839549636983,482.841791441351,1206.47195577056
"1051",12040,904.694999933243,979.463686206505,1147.91419889194,1040.9739864681,1017.21849515955,2557.39655011545,2767.16754524653
"1052",12063,2705.63800001144,2829.14226155431,4384.74272863548,2752.18795430546,2810.46186453994,260.164454598712,1049.15377126785
"1053",12074,771.549999952316,722.706679272075,652.001013386744,735.104959480796,972.063160390765,1504.50236543876,1716.18137141432
"1054",12083,1734.69799995422,1672.73641048417,2634.07477557685,1458.73637240734,1415.46734595133,2335.90314072458,895.698526647866
"1055",12100,1640.49000000954,1716.8724186054,1933.45614496985,1578.4639776857,1731.61388016286,3895.2870299847,537.336360002835
"1056",12106,1989,1837.0426244944,1696.09317849448,1988.54598960063,2355.35406362968,4479.5842281609,1198.4001151562
"1057",12107,2171,1982.15151072023,2433.00393392088,2403.86462337803,2370.48016783667,381.536837072016,713.382127182759
"1058",12110,934.007999897003,676.346765223046,780.330033277334,696.387866191443,1042.07619778463,43065.1520118352,3144.14470607934
"1059",12112,1334.60599994659,1217.69789410847,1271.35397322041,1177.07198704789,1227.6061661491,1537.38437247363,1688.09017227645
"1060",12118,1683,1615.73559265277,1493.62780584619,1757.32891152333,2265.59489218253,1784.23710468607,249.426867458291
"1061",12128,1081.11500000954,1200.94946323602,1184.5881352432,1049.70675468082,1143.08870522936,1239.57838406765,686.857437908932
"1062",12148,2534.91499996185,2306.40270448012,3654.6349316562,2275.71261724126,1735.95275399398,1519.14009085821,1500.83159101353
"1063",12195,347,453.950062739418,476.890737955989,484.911539734191,465.147432533178,1093.0133880393,1158.34657089816
"1064",12206,1780,1390.03836339827,1250.54921925823,1284.53272839201,1072.3068559674,2369.67652272719,1299.13994625439
"1065",12212,1182.04299998283,945.141950028452,1279.49332833155,1406.49568210603,945.088185355265,842.711217052302,1859.42989716725
"1066",12219,2639,2492.80007277965,2648.57178707748,2526.56085706622,2498.55248658407,2014.18271559237,1216.63858765288
"1067",12235,1882.25,1643.3428034437,3239.62549128806,1610.49099157959,2146.41264948017,2466.02822418165,948.058743311411
"1068",12238,1434,1303.80945621166,1474.74093253232,1263.77259008329,1179.41440208189,8152.97899092041,2025.41046570982
"1069",12245,1452,1456.64555304254,1707.80486598886,1270.92735163769,1376.3706371438,2106.84662438465,1416.52230991801
"1070",12250,1664.81299996376,1394.05292460836,1575.14402697874,1247.22040711435,1419.9794898725,1915.89663910891,865.334366215519
"1071",12251,2597,2182.48963976224,1983.97649244796,1750.42588455426,1583.61345229522,1825.23758745082,277.693465890885
"1072",12255,2654.34599995613,1748.88041183093,2452.4313829998,1983.2947960092,1762.04246735016,1585.83670756012,1289.77437019578
"1073",12266,1219.08599996567,1001.3954024127,1060.35972576991,1326.14665049939,730.650158151308,2376.78403030691,1417.38456770048
"1074",12271,1711,1009.8712247634,858.105206965533,2496.69610045971,1242.70124423382,2060.71251314934,1113.05212641435
"1075",12277,1309.88599991798,1556.53141826733,1558.16359058412,1838.53518644014,1379.69897498583,883.576413705763,1936.05956210461
"1076",12283,1070.04299998283,722.939916195314,819.352952006614,1104.35938474062,908.062421211849,4369.03132876287,2110.29393344771
"1077",12295,1098.02900004387,967.74882429606,1165.59950854445,990.999341346946,1290.54221310612,900.742847782729,1881.95228027132
"1078",12313,1646,2097.82256033723,1895.76954099995,1368.50225334856,1411.8612838678,3590.39549574637,1289.36916697425
"1079",12320,1380,1287.02048319307,1671.79645643082,1572.08663239011,1829.53766825747,2100.71743433398,1127.657924351
"1080",12322,2029,2139.2558959836,1745.43825753116,1781.87687952179,1695.1865105802,612.540710322372,1298.83501613381
"1081",12329,1983.53399991989,1677.36934846701,1716.81683419086,1613.37467273305,1866.93585886124,759.764037179353,1173.69319571644
"1082",12330,1362.44099998474,28200.0264035707,1711.62628695111,1089.6554343885,1351.91632984095,1318.23603860436,2011.88192494156
"1083",12336,853,926.675333077071,801.325466862305,794.246831034385,811.487218457223,2417.40022059632,1419.6818843946
"1084",12346,960,1139.25622923248,2224.09861277549,1551.73842544942,1253.62869518734,2420.1597372814,1026.92550230547
"1085",12359,1351.05200004578,1359.92344823971,1346.97660076592,1509.34883411421,1577.54458689771,1049.88998054588,1687.12444890145
"1086",12367,3001.93799996376,2083.9765978687,4108.98013912063,1655.60863702205,2198.07695649944,728.944373273376,1373.3475157904
"1087",12384,1786.43300008774,2060.58723323576,2493.23718646132,2066.36880949909,2154.89426631868,2122.85418219921,2624.59503682413
"1088",12395,1760,1669.99697660105,1914.94295221512,1687.11237234507,1978.97440928557,4238.28597066999,1406.82484823393
"1089",12412,1772,1272.36882181836,1702.63245178958,1455.98752319311,1417.39248215103,1567.74921492712,1680.66952076234
"1090",12415,1688,2614.70799352737,3146.08750817801,2189.64480043683,2054.90362264882,1131.49623314307,842.496311495092
"1091",12420,1548,1747.81359458494,1517.15527242103,1584.89859001701,1491.95543955981,1822.38523471449,2041.73365043514
"1092",12449,1108,1451.11326239964,1296.25997973775,1300.10053372937,2206.47132954791,767.767455988701,912.75140021467
"1093",12461,555.047999858856,642.064047617516,605.735446112302,661.734231313548,670.934450677018,5341.44302932158,478.785552514966
"1094",12466,190,239.127520070317,161.39949292844,295.8399112982,267.783895870089,1414.24210071863,2145.1256203488
"1095",12477,1135,1212.7474457926,1894.30519399244,1233.5514230259,1149.87286389339,2851.42845580532,2263.5003220164
"1096",12493,1348.56299996376,1314.61784834091,1379.88247777317,1277.96240296817,1521.85524878438,1273.73366157138,976.735022116977
"1097",12524,1247,1668.20473495307,3983.88252340907,1692.39608951219,1995.98150987682,201.186427494639,1108.11759299174
"1098",12539,843,798.589287964999,1033.39463784094,903.56889999079,1056.81762697706,834.780926796734,1752.31377532347
"1099",12564,2715,2607.55252153733,3073.44221767971,2160.02914383273,2597.30094061277,1581.46924996063,1654.64472038807
"1100",12567,887,1223.51725328896,1113.26934573836,1100.02315050739,1153.87089420531,1376.36338671876,955.269990002342
"1101",12574,1646,1306.60316536459,1450.30685965899,1218.38354777884,1079.89402879527,253.126064026239,1587.26328536579
"1102",12597,2243,1999.01278691544,16480.1656552415,1655.3034303035,2166.05391206209,1748.96983627124,915.445650098131
"1103",12623,1318.57999992371,1371.42597516474,1489.61811514186,1238.48412726022,1487.13745658037,132.24638414789,811.944900361981
"1104",12667,954,1012.95982960673,1615.89922288794,1216.71812003939,921.677482612777,406.784355699726,380.228504397198
"1105",12676,1014.19099998474,1289.44183528839,2144.33452903628,1269.72404908996,2000.11999262902,140.83306765009,2043.21937964715
"1106",12688,3050.83899998665,3013.64680475674,3002.43796295,2730.41445409851,3281.03379311715,2628.29982831388,1350.14795176321
"1107",12693,2752.23900008202,2735.01823982119,3671.73363605002,2993.73711461392,3198.11049552957,3206.9231546177,3544.45570488992
"1108",12694,915,828.979533620733,1393.20498875452,874.200531318462,3089.46495829762,2409.72955821323,1530.72549307162
"1109",12698,987.933000087738,1028.86816028829,826.556720156602,971.335062640884,2894.93761805606,1316.01143305007,1245.69466873965
"1110",12701,1114,1460.62908387547,1497.56181067729,1322.59653262334,1430.47195446369,1690.73801207589,363.423686264613
"1111",12716,930,997.527120220941,1572.62592338935,939.995112867205,1041.02661244031,2638.35417795352,759.821068562726
"1112",12741,2060.88100004196,1781.18368591078,2250.63244442812,2270.75444881375,2354.55248357684,11610.8832903625,510.094853994175
"1113",12743,2139.78099989891,1668.92486872027,1790.54696367789,1991.58028552826,2394.80305736317,825.890272238027,3484.0667265683
"1114",12749,606.743999958038,674.156106341633,681.379665911774,540.027621923475,505.215255744611,7467.46956841339,1868.29956307281
"1115",12758,2555,2390.61415306655,2673.98177276867,2074.48980736148,2121.31937588702,1304.96509046384,664.68180715375
"1116",12774,1915,1697.08607107168,2049.16175459506,2115.08982070956,1926.49809070686,504.951910662282,1740.97839470576
"1117",12783,2309,2305.40723606139,2319.99965194723,2139.59631627651,2487.83994987365,1386.38445958417,1465.29481348166
"1118",12806,801,880.900422111255,764.913641953802,1194.29871848637,789.457375623993,848.98174726304,1493.95016458041
"1119",12807,551,651.157278678265,635.720645888706,653.225314077452,746.840495556751,7333.03023124211,1360.35573006269
"1120",12820,286,238.424744120656,272.960421117911,302.643234798377,392.836470534018,2284.93419942862,2126.87096504111
"1121",12821,1510,1505.57591815656,1435.24974790621,1903.22247884145,2053.8356698532,2225.68473833649,710.876310750372
"1122",12829,1357,1385.77624181467,1865.71474647787,1263.73449373016,1519.78914520644,1084.62399422026,1110.9824102023
"1123",12857,1738,1496.37088803751,1593.80483146282,1321.65968202703,1764.43546217887,1423.71576759631,1200.54480365542
"1124",12860,1802,1484.06946240775,1456.20989575725,1256.79065774016,1873.05848044216,1301.33833131529,1920.18767583779
"1125",12865,1883,1702.75004398595,1787.60051368699,1598.94178388161,1233.96899624355,2481.3259450321,1900.63922423191
"1126",12889,971,1089.16142200916,2776.42292818249,851.024638477289,954.023182358261,1389.73831867484,1444.66861433299
"1127",12902,1273.02300000191,1243.28737653888,1560.94696213213,1228.69724722799,1394.60530581908,1832.31709138218,1965.38321479651
"1128",12913,1446.98699998856,1465.6262497213,1338.31148100966,1556.86244707214,1433.8483959702,691.172907349376,1287.96370203104
"1129",12917,2714,2682.46901925259,2986.35607249492,2849.93192863797,2718.90529194861,3825.2012493539,1541.5026022921
"1130",12968,171,152.237158291589,211.074809444458,116.400120496545,330.87762594343,940.285633320678,419.418251360861
"1131",12975,1800,1317.50781479773,1216.14852187283,1406.98940292171,1446.42734447336,1450.02554055157,1372.92065158004
"1132",12982,1004.23799991608,1608.97550959486,1497.42506569743,1495.51871732846,1994.71580507299,143.769177645035,1732.10169120827
"1133",12984,951,630.1490369447,923.485710641702,1342.9151805846,789.562656172851,1843.84124922082,1041.78316422381
"1134",12987,1269,1062.12057017022,1140.69827355791,1109.41055241778,1243.05085425021,3828.86406501792,206.395471294744
"1135",12990,712,715.271003964167,778.294838014481,796.138730909928,866.71158190583,1029.32518374792,663.406505511137
"1136",13003,2260,1618.49643816683,1518.81428185984,1706.86383473556,1719.76382989596,4857.3898556919,746.188432302689
"1137",13004,1087.95900011063,1619.67985921305,1657.95025725669,1199.79635389944,1062.17678258942,8188.38818623058,418.889247865693
"1138",13018,745.614000082016,590.8238213353,825.492406533473,791.749542040832,1886.17747298914,4433.49833681108,1368.55179821142
"1139",13059,1253,1637.91790296886,1444.81091749166,4390.82771829129,1465.23438525126,3135.97357186664,1286.94005644982
"1140",13064,1840,1795.27672625123,7770.20233588301,1932.83766991865,1672.3544308403,1724.73673947415,708.827599556134
"1141",13082,778,718.629674820365,1459.4496775971,872.897048940803,745.21288874399,1470.18817941259,1030.23291774724
"1142",13096,1543,1895.67085476366,2187.04927252297,1818.99580607131,1751.19880753298,1520.57566188475,1023.79950894421
"1143",13098,935.055999994278,755.520457831351,1064.3753950289,877.28546578553,1320.77884104983,754.421938143879,1054.00574347411
"1144",13103,1741,2409.71516569785,1625.70919452749,1801.76349880104,2145.91734280258,1459.13014976391,2237.89729952394
"1145",13116,1205.34899997711,1048.01826273419,1105.23617474203,1079.62580179188,1303.27318351402,935.499170400377,1061.79368195786
"1146",13122,4211,3659.97971275702,4589.34617468666,4114.0327880424,4465.0650881016,870.274328190407,971.877274493209
"1147",13123,1532.11800003052,1703.52865817903,1549.07251929538,1387.66246963026,1950.07940432555,1776.08934062643,1602.36923652822
"1148",13154,1010,1121.15007373283,1251.75919879189,1089.6801680193,1454.59517161334,937.942207290544,1507.73617017328
"1149",13157,223,283.530342770788,521.947639565517,297.973279554487,501.038108650306,1221.47879494841,1328.50128818388
"1150",13179,955,897.20134007465,978.845195972288,837.714981749519,922.990611299401,1358.13937975845,1627.53788332267
"1151",13182,1138,998.586837263653,1630.99754886739,811.367623890046,1176.39535497865,707.088579353881,2046.60631641807
"1152",13189,275.273999929428,316.384299625281,437.953682866384,384.492505357125,367.438713088313,1098.16767606754,827.228395083219
"1153",13207,544.18499994278,689.571940120383,537.997407120737,498.249460735081,1419.9951310231,230.121640670915,1650.82797640395
"1154",13214,1535,1314.62447842329,1415.64848969971,1398.11599887833,1627.12273859553,2181.36014087476,667.602986544887
"1155",13216,2109,2554.43749619213,2388.96754264851,1983.49024582793,2388.4799736124,94.5960900958083,1861.21481145541
"1156",13278,2424.38800001144,2490.56899448436,2995.88403489905,2255.48123622655,1822.94077176981,1139.14882997413,1088.84047904743
"1157",13290,1603,1458.32234605552,1699.94386528925,1488.98709470163,1831.76154310983,993.213259381684,2078.36003813449
"1158",13291,553,465.046475345324,1104.23238692664,339.87622089055,293.660338545138,1619.15594104916,714.73021081969
"1159",13320,1365,1537.49676467825,1671.13091751991,1264.28657078317,1242.60783737568,107.482929257131,1247.55770232867
"1160",13327,1075,942.42749876119,1519.97255821523,870.816701747994,2274.59260223316,3805.59775765026,1388.53672524896
"1161",13360,2098,1883.87325008024,1450.3298069302,1718.11393543781,1446.66888549969,2310.23323963343,1844.77431833617
"1162",13363,2962.88800001144,3128.90322601666,2561.39801980362,2510.09980779264,2196.6995346614,554.371771408472,799.328217008113
"1163",13383,3009.38700008392,2937.61712479462,3628.28106169838,2832.95489667386,2703.61404615092,2687.79452558356,1724.46022138729
"1164",13396,1188,1128.43568612588,985.48747436275,959.284844946794,766.754548213156,2001.54967925176,433.909197914732
"1165",13406,1112,1175.54209139163,1604.59167625434,1411.10386656125,1795.04874838341,18302.5244488069,1343.92240045344
"1166",13435,2421,2231.96281421722,2898.73168234695,2378.16353920714,2169.57580197912,650.993211007205,2463.70609055169
"1167",13488,1383,1098.9096789281,1374.26363456683,1418.8733949224,1649.93024411831,563.116546155707,1019.55744001774
"1168",13500,2005,1454.78123801264,1324.52355207538,2229.00207719217,1847.04839681269,2145.19767962857,1129.22271699743
"1169",13533,1455.58699989319,1276.01789834104,1699.33518081203,1453.71966606141,1999.25182976871,1954.45906520191,1430.60535773071
"1170",13548,1340,1265.76902171454,1703.83736182217,1375.3452562277,1321.52632673294,98.3206099925977,1899.60582573253
"1171",13549,2670,1998.78865059868,2141.48066937588,2039.44331445983,2228.64451889784,2274.6877671073,2544.22660857464
"1172",13566,3016,2310.3223568244,3062.98693827019,2255.86107394801,2764.86079697736,2351.4979591905,85.7164177113614
"1173",13580,1033,785.841700300286,1030.54163260161,845.225292678219,709.042062900606,3087.44344984352,905.354978921869
"1174",13598,2671,2077.74951241092,2785.34684527531,2241.52994534712,2080.30130421525,1679.5822259012,4009.10186931907
"1175",13601,1037,1670.16987363361,1481.48480302463,1433.31333358142,1373.03039716433,1264.21517167012,778.540014667929
"1176",13609,1894,1246.81504439776,1759.99180609602,1525.79910525731,1549.08356339388,2193.92479505396,1276.17567976673
"1177",13623,1647,1463.45708783724,1742.55717130989,1498.38237370586,1430.46517849098,813.324581999654,1712.59065557585
"1178",13631,972,1208.351333791,1286.12018782583,1080.3576223064,1273.51658762679,454.692543851495,1373.89773704345
"1179",13633,999.404000043869,834.354369371022,901.659488502636,780.763465109292,754.426068292418,253.347224254284,2102.03949915635
"1180",13666,705,586.13659753956,943.233176912318,423.854391149348,354.126215410959,8018.30410930773,1333.01791020283
"1181",13669,251,219.043428865775,156.865151733648,174.798011040025,430.12966958875,547.130301646584,1932.91407068026
"1182",13684,179,401.64869850231,364.297891304297,243.949747426593,1012.57199176389,1553.58130688382,1357.99115029193
"1183",13687,1084,1080.11095576207,1315.84723374397,1117.20754078412,2093.71440578885,7236.29591801692,1276.45998054227
"1184",13690,639,599.675210985633,764.677754326703,655.914316733162,661.594831305004,206.74110081907,1880.59436203919
"1185",13697,2374.98799991608,2100.56859582561,1663.11233600963,1594.11391297716,1538.39464486914,2148.89241335409,1178.37043659352
"1186",13714,988.660000085831,1165.53465501823,1287.79654698495,1192.96735219974,1003.38674534155,590.917497227633,1337.91098036541
"1187",13717,1759.33200001717,1688.54424058125,3032.4453228434,1873.10833017447,1518.55536637988,1272.23507672367,1429.1738855358
"1188",13720,1560,1893.09316743596,1712.52729159006,1843.52298430919,1943.03457712521,687.519041574557,1272.29127892072
"1189",13750,763.976999998093,895.509390774686,829.752410562217,835.570327243611,828.614786290118,3739.82020285921,2070.43465449987
"1190",13761,1438,1628.01085432466,2451.77610538496,1984.20778420413,1633.83760106477,26633.7637999817,885.072819180019
"1191",13787,2378,2749.58142167539,3446.18461134263,2651.22547744652,2552.75689525255,2473.44203280678,802.234004252471
"1192",13793,913.253999948502,1055.7352449051,1212.02872656126,1294.29217370207,1719.21706942225,543.06941246037,1606.23971200283
"1193",13827,747,924.724721288753,1138.93904518186,995.51969173037,889.132208696282,1592.40568709803,1029.0307763279
"1194",13831,894,925.592930012179,812.337078699851,829.336401483381,814.317407285026,8659.88065973565,569.435627017167
"1195",13856,884.77999997139,1094.66271125935,1154.97696513972,1084.68345357179,2102.50068522909,1166.51113506111,1408.92822676704
"1196",13890,480,679.326983509357,692.431893626626,446.460691866871,1062.68543493772,1399.04806051501,521.559653089562
"1197",13896,888.766999959946,791.441616559617,935.749211888558,891.881246499327,3870.42371348073,952.466279080094,972.690488427418
"1198",13910,43,61.2302537330511,46.0332060154529,20.8261619648551,36.7254387602112,398.495635411947,1911.16522616541
"1199",13914,1851,1667.41124560923,2020.53241620815,2443.90945046245,2633.16144885868,1745.09780751898,1464.18675346769
"1200",13966,1507,1476.17626313818,1429.33331090815,1233.86896669532,1402.79066399519,2496.15650309656,863.438654240748
"1201",13979,906.483999967575,929.239344419637,848.584235746599,968.280184541523,1189.85905581764,509.238884394879,1981.5032294593
"1202",14028,2474.79500007629,1563.11273955082,1353.15890973722,1412.88897683567,1922.72338914256,1837.15705363117,770.786138030613
"1203",14047,292.960000038147,418.875516461101,564.217350201601,424.05375870189,419.325293445425,1538.20022718586,2605.1702148286
"1204",14069,1079.98399996758,1516.31037722222,1527.21726909888,911.937608630785,1030.83270702235,207.873165925531,2538.01991775595
"1205",14077,1605.66799998283,1847.40553253859,1842.45165052717,1797.60861047575,2504.49577288746,1928.32343796927,2680.19229657685
"1206",14081,1005,731.407423033442,983.848102077541,723.893600649334,621.171791152725,780.130672566613,306.19078123372
"1207",14082,2491.23399996758,2302.48487213548,3691.45850230923,2556.5266111186,2829.24783239202,2314.16691424488,980.096020339336
"1208",14100,1251.40499997139,1851.0562561711,2498.98240738276,1441.41916673998,2284.21895971574,1554.3966488141,892.831572602021
"1209",14126,1258,1230.20118274674,985.850206685118,985.973282455828,1656.39737645368,4083.48938542976,825.62347285988
"1210",14133,1966,1584.8172818562,1350.34639407062,1667.14366544986,1124.57453262106,1887.8380068861,1692.93810881093
"1211",14139,2788.22799992561,2013.43768911287,2843.48326337079,1985.98129987595,3167.84207557978,2353.22897270035,1982.85893705785
"1212",14147,683,655.437746281701,823.747928903564,836.996327272148,1477.33373536356,10661.340859564,1691.95474746213
"1213",14150,1067.70399999619,776.557110861075,743.652939395168,1740.54878368218,1003.92135075084,999.355439132564,979.553511963895
"1214",14194,1536,1308.8830323214,1458.55014261696,1321.35848203235,1360.51329829329,669.828282642495,573.842582191946
"1215",14195,1886,1806.60570980144,1270.09062044051,1485.73697169576,1117.05705831385,3420.35673151812,1051.74137306569
"1216",14207,894.467000007629,902.678329050215,1207.67472837901,927.847793845644,811.957490264476,2157.76813198011,1590.13740313773
"1217",14209,973,819.545129369921,936.813084520703,1489.15419300956,753.810817652231,833.288713211515,1655.68969610202
"1218",14231,726,725.931995873504,965.372804514126,929.47323005794,785.576180077026,681.387774726475,511.799778049469
"1219",14235,2683,1742.79375491393,2015.62465030874,1778.17415536506,1590.29056391447,2969.68504471258,923.699422078428
"1220",14240,626,1060.00064377453,965.723788814213,830.771980881742,1510.46619905419,588.874143331377,514.368413203322
"1221",14241,1723,1741.95893816301,2827.03976382744,1543.63508925313,1719.40365682769,1644.5361029607,1726.43922404419
"1222",14243,1829,2058.2712088748,2054.8678698407,2192.50979870237,1724.35806716888,1568.96684941755,3340.69783942709
"1223",14268,1321,1102.61954085136,1989.09923660558,1138.52416677248,1126.40622390167,1141.43250608598,2058.50027441134
"1224",14340,302.171999931335,308.429530278051,469.240539203834,282.0472839283,275.170900838906,1815.58991641162,1477.80616247593
"1225",14341,654,732.282356918756,671.269035801331,654.936994567158,693.445666089418,302.621751274604,862.320796340636
"1226",14372,1386,1508.49067101444,1865.33168773558,1538.82965216743,1390.41755800663,1381.44484576597,460.014920081145
